,username,date,content,preprocess_content,sentiment,sentiment_score
9312,5922,2018-08-14,@SANTINO_RMFC @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Wouldn't it be better to have armed robbers terrorizing the streets than to have your own police force terrorizing the streets?,santinormfc yomishogunle ngrpresident endsars policengpcrru policeng wouldnt better armed robbers terrorizing streets police force terrorizing streets,negative,0.9993923902511597
9313,1023,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Let me read the abuses jare......,yomishogunle ngrpresident endsars policengpcrru policeng let read abuses jare,negative,0.9226880073547363
9314,679,2018-08-14,@YomiShogunle @iFemora @EndSars Who your TL help... Does it make you reason the cry of the people whom you say you protect. You don't even act like one who one should emulate.,yomishogunle ifemora endsars tl help reason cry people protect dont act like emulate,positive,0.8907818794250488
9315,5652,2018-08-14,@muhsin_wakawa @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Make @ProfOsinbajo finish eim career,muhsinwakawa yomishogunle ngrpresident endsars policengpcrru policeng profosinbajo finish eim career,positive,0.9959743618965149
9316,6426,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG In your face!!!!😂😂😂😂 https://t.co/hWSUzPPPdx,yomishogunle ngrpresident endsars policengpcrru policeng face,positive,0.9462262392044067
9317,2612,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Yomi will be like 😂 https://t.co/HxGKY5LM4f,yomishogunle ngrpresident endsars policengpcrru policeng yomi like ,positive,0.9340922236442566
9318,2788,2018-08-14,@emperor_willz @ShyWale @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG AswearuAmadioha! 😂😂😂,emperorwillz shywale yomishogunle ngrpresident endsars policengpcrru policeng aswearuamadioha ,negative,0.5149511694908142
9319,520,2018-08-14,@YomiShogunle @Onyema_Donald @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG https://t.co/islfG3xjcq,yomishogunle onyemadonald ngrpresident endsars policengpcrru policeng,positive,0.9761396050453186
9320,1748,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG That directive was from the Acting President and Not Vice-President... Kindly correct. Regards,yomishogunle ngrpresident endsars policengpcrru policeng directive acting president vicepresident kindly correct regards,positive,0.9742606282234192
9321,6509,2018-08-14,@YomiShogunle @ShowLakes @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG i wonder why people are still following your account..Mr man you have lost all relevance,yomishogunle showlakes ngrpresident endsars policengpcrru policeng wonder people following accountmr man lost relevance,negative,0.9982469081878662
9322,2788,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Meanwhile... shebi you we're fronting that SARS is perfect, and all Nigerians complaining have been bribed??

Ntoi.",yomishogunle ngrpresident endsars policengpcrru policeng shebi fronting sars perfect nigerians complaining bribed ntoi,negative,0.86449134349823
9323,3293,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG The bad eggs among the good ones has dragged the reputation of SARS in the mud. All of those people shouting #EndSARS should be prepared because armed robbers will start terrorising the street. SARS put the fear of God in armed robbers.,yomishogunle ngrpresident endsars policengpcrru policeng bad eggs good ones dragged reputation sars mud people shouting endsars prepared armed robbers start terrorising street sars fear god armed robbers,negative,0.9980393052101135
9324,6143,2018-08-14,@YomiShogunle @PoliceNG_PCRRU @NGRPresident @EndSars @PoliceNG Lol OGA the blocker,yomishogunle policengpcrru ngrpresident endsars policeng lol oga blocker,positive,0.9716801643371582
9325,1115,2018-08-14,@Jesse_Okika @sound_jay6 @YomiShogunle @iFemora @EndSars He should kuku put tyre and wood here to start road block.,jesseokika soundjay6 yomishogunle ifemora endsars kuku tyre wood start road block,positive,0.9722232818603516
9326,6458,2018-08-14,@darfy007 @EndSars 😂😂,darfy007 endsars ,negative,0.6605713963508606
9327,6368,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG https://t.co/xPZbs8PztK,yomishogunle ngrpresident endsars policengpcrru policeng,positive,0.9561005234718323
9328,5189,2018-08-14,"@YomiShogunle @iFemora @EndSars C dis nigga o, wats  on ur TL sef.
I really wntd ur family member to xperience this SARS tin 1sthand. So u'll know how serious it is.
Nigerians will be complaining and you'll be using us to catch cruise.
You were put in dat office to serve us which you've failed woefully.",yomishogunle ifemora endsars c dis nigga o wats ur tl sef wntd ur family member xperience sars tin 1sthand ull know nigerians complaining youll catch cruise dat office serve youve failed woefully,negative,0.5791128873825073
9329,1376,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Why didn't you delete this account and go bury your head in Shame? Take my Advice.,yomishogunle ngrpresident endsars policengpcrru policeng didnt delete account bury head shame advice,negative,0.9987867474555969
9330,1908,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Quite unfortunate u doubted the competence of this movement.,yomishogunle ngrpresident endsars policengpcrru policeng unfortunate u doubted competence movement,negative,0.9888356328010559
9331,732,2018-08-14,@SammyDirect @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Jobless ex-SARS could be re-absorbed into other police forces. They are simply inadequate to handle the weight and objectives the squad SARS stands for. I wish it was dissolved. #EndSARS,sammydirect yomishogunle ngrpresident endsars policengpcrru policeng jobless exsars reabsorbed police forces simply inadequate handle weight objectives squad sars stands wish dissolved endsars,negative,0.9997926354408264
9332,3994,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG You don cast 😁😂,yomishogunle ngrpresident endsars policengpcrru policeng don cast ,positive,0.9780617952346802
9333,2535,2018-08-14,@YomiShogunle @EndSars Aside from blocking on your TL and  road block what else do you do?,yomishogunle endsars aside blocking tl road block,positive,0.6400631666183472
9334,1254,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG 😛😛😛😛😛😛💪🏻💪🏻💪🏻 https://t.co/aMNx1OAyM8,yomishogunle ngrpresident endsars policengpcrru policeng ,positive,0.9561005234718323
9335,4682,2018-08-14,@ShyWale @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Ahswearugad 😂😂😂,shywale yomishogunle ngrpresident endsars policengpcrru policeng ahswearugad ,positive,0.9455176591873169
9336,1738,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG How market sir,yomishogunle ngrpresident endsars policengpcrru policeng market sir,positive,0.9771732091903687
9337,41,2018-08-14,@manlike_oscar @YomiShogunle @iFemora @EndSars Lmao,manlikeoscar yomishogunle ifemora endsars lmao,negative,0.8400548696517944
9338,3336,2018-08-14,"@BonMavis @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Overhaul is the right word. It gives room for a reform,  re-training &amp; reabsorption of personnel. Jobless Ex-SARS personnel can be dangerous to the public.

A dissolution however, may need a new enactment &amp; a longer process passing through the Senate and probably a change of name",bonmavis yomishogunle ngrpresident endsars policengpcrru policeng overhaul right word gives room reform retraining amp reabsorption personnel jobless exsars personnel dangerous public dissolution need new enactment amp longer process passing senate probably change,positive,0.9523372054100037
9339,2174,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Activities which you, @YomiShogunle, denied and mocked many for despite the scores killed extrajudicially by those men. You don't deserve to wear that uniform, sir!",yomishogunle ngrpresident endsars policengpcrru policeng activities yomishogunle denied mocked despite scores killed extrajudicially men dont deserve wear uniform sir,negative,0.9969900846481323
9340,5734,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Just pray the V.P remembers to approve the transfer of some people to Maiduguri to head the traffic unit for muzzling the call for SARS Reform.,yomishogunle ngrpresident endsars policengpcrru policeng pray vp remembers approve transfer people maiduguri head traffic unit muzzling sars reform,positive,0.8916475772857666
9341,1976,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Yemi oshibajo is using his sense to react to our cry.. Yomi on the other hand is always a savage each time we cry.. I have my reserved twit for the day u will be sacked. I will so be happy,yomishogunle ngrpresident endsars policengpcrru policeng yemi oshibajo sense react cry yomi hand savage time cry reserved twit day u sacked happy,positive,0.9938761591911316
9342,167,2018-08-14,@BnAhmerd @YomiShogunle @iFemora @EndSars Shit,bnahmerd yomishogunle ifemora endsars shit,negative,0.9982938170433044
9343,167,2018-08-14,@Official_Sylvar @YomiShogunle @iFemora @EndSars https://t.co/1tBVb9XPX7,officialsylvar yomishogunle ifemora endsars,positive,0.7647411823272705
9344,167,2018-08-14,@mondayoche05 @YomiShogunle @iFemora @EndSars 😂😂,mondayoche05 yomishogunle ifemora endsars ,positive,0.6157788634300232
9345,167,2018-08-14,@tombo_fc @YomiShogunle @iFemora @EndSars 😂😂😂😂,tombofc yomishogunle ifemora endsars ,negative,0.9891650080680847
9346,5010,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG https://t.co/OrZnTWc3iz,yomishogunle ngrpresident endsars policengpcrru policeng,positive,0.9561005234718323
9347,4902,2018-08-14,@YomiShogunle @PoliceNG_PCRRU @NGRPresident @EndSars @PoliceNG Dem don finish dis man here....Well deserve and na so everyone go happy when AP overhaul u,yomishogunle policengpcrru ngrpresident endsars policeng dem don finish dis man herewell deserve na happy ap overhaul u,positive,0.5114932656288147
9348,167,2018-08-14,@BrianMide @YomiShogunle @iFemora @EndSars The guy is still a baby that can't handle been told the truth,brianmide yomishogunle ifemora endsars guy baby cant handle told truth,negative,0.9907025098800659
9349,3980,2018-08-14,@YomiShogunle @iFemora @EndSars Are you scared ?,yomishogunle ifemora endsars scared,negative,0.8796228766441345
9350,2417,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Majority of the tweets point to a fact you have willfully chosen to ignore. The people won in this case. Blocking people would neither improve nor redeem your image before the people. Time to reconsider you tactics.,yomishogunle ngrpresident endsars policengpcrru policeng majority tweets point fact willfully chosen ignore people won case blocking people improve redeem image people time reconsider tactics,negative,0.9708057045936584
9351,6142,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Werey ...... how market I think you want 180millionretweet as if,  there's something you can do even if you get it.... that's an order from above if them born you well talk there omo ale jati jati",yomishogunle ngrpresident endsars policengpcrru policeng werey market think want 180millionretweet theres thats order born talk omo ale jati jati,negative,0.9767706394195557
9352,167,2018-08-14,@mister_chulo @YomiShogunle @iFemora @EndSars Na him TL the rush us,misterchulo yomishogunle ifemora endsars na tl rush,positive,0.6849271059036255
9353,5296,2018-08-14,"@BrianMide @YomiShogunle @iFemora @EndSars Old age adage ""the truth is bitter"".",brianmide yomishogunle ifemora endsars old age adage truth bitter,negative,0.8386203646659851
9354,167,2018-08-14,@sound_jay6 @YomiShogunle @iFemora @EndSars Me too,soundjay6 yomishogunle ifemora endsars,positive,0.9870582222938538
9355,167,2018-08-14,@iFemora @terwasemurph @YomiShogunle @EndSars No mind the mumu,ifemora terwasemurph yomishogunle endsars mind mumu,negative,0.5791659355163574
9356,27,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG They should start with your brain, Yomi. They should Reform your head. #reformSARS without overhauling your head is dead ab initio",yomishogunle ngrpresident endsars policengpcrru policeng start brain yomi reform head reformsars overhauling head dead ab initio,negative,0.9847412705421448
9357,4197,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG This is the same unit that you found nothing wrong with. Shame on you mr Shogunle,yomishogunle ngrpresident endsars policengpcrru policeng unit found wrong shame mr shogunle,negative,0.976118803024292
9358,732,2018-08-14,@Sam_Omo_Awo @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG But I tell u that’s not the type of restructuring this country needs.,samomoawo yomishogunle ngrpresident endsars policengpcrru policeng tell u that’s type restructuring country needs,positive,0.9632049798965454
9359,732,2018-08-14,"@Sam_Omo_Awo @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG You sure? I guess you are confusing it with restructuring in general. When something is discontinued or dissolved, new members undergo scrutiny and are recruited based on sound qualifications. Overhauling is just an amendment and collection of old parts in order to restructure.",samomoawo yomishogunle ngrpresident endsars policengpcrru policeng sure guess confusing restructuring general discontinued dissolved new members undergo scrutiny recruited based sound qualifications overhauling amendment collection old parts order restructure,negative,0.9938914775848389
9360,6152,2018-08-14,@YomiShogunle @iFemora @EndSars Oga yomi Block me too,yomishogunle ifemora endsars oga yomi block,positive,0.6177682876586914
9361,6141,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG You go block pipu taya today. In short,  1million block for you.",yomishogunle ngrpresident endsars policengpcrru policeng block pipu taya today short 1million block,negative,0.8354642987251282
9362,3330,2018-08-14,@BonMavis @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG You are still defining overhaul @BonMavis,bonmavis yomishogunle ngrpresident endsars policengpcrru policeng defining overhaul bonmavis,positive,0.9843736886978149
9363,3964,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG One would feel EndSARS is a hashtag rather than a handle. Too proud to tweet the handle, eh, Yomi? #EndSARS In your face my nigga.",yomishogunle ngrpresident endsars policengpcrru policeng feel endsars hashtag handle proud tweet handle eh yomi endsars face nigga,positive,0.9899532198905945
9364,5738,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Uncle you sound like you've always supported this,yomishogunle ngrpresident endsars policengpcrru policeng uncle sound like youve supported,positive,0.8125742077827454
9365,732,2018-08-14,@bee9100 @TheEmekaDiala @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Welcome to Nigeria. The insight should be aimed at following even basic guidelines of the police force but the cankerworm eating corrupt practices of the average govt official won’t let positive principles stand. I hope all these changes soon.,bee9100 theemekadiala yomishogunle ngrpresident endsars policengpcrru policeng welcome nigeria insight aimed following basic guidelines police force cankerworm eating corrupt practices average govt official won’t let positive principles stand hope changes soon,positive,0.9741417169570923
